business_name,address,category_slug,suburb_slug,contact_email,phone,website,source_url,source_checked_on,verification_status,notes
Poultry Corner,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738708,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Thai Xuong Poultry,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738709,2026-07-15,pending_review,Imported from OpenStreetMap.
Nick's Proud Chicks,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738710,2026-07-15,pending_review,Imported from OpenStreetMap.
Dimitri's Fresh Poultry,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738711,2026-07-15,pending_review,Imported from OpenStreetMap.
Lien Thanh Butcher,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738712,2026-07-15,pending_review,Imported from OpenStreetMap.
Tan Xuong Butcher,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738713,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Free Range Poultry & Game,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738714,2026-07-15,pending_review,Imported from OpenStreetMap.
Shing Hing Butchers,,butcher,preston,,,,https://www.openstreetmap.org/node/5640738715,2026-07-15,pending_review,Imported from OpenStreetMap.
I Love Churros,"Earle Street, Preston VIC 3072",confectionery,preston,,,,https://www.openstreetmap.org/node/5640849163,2026-07-15,pending_review,Imported from OpenStreetMap.
San Pierre Fashion,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849164,2026-07-15,pending_review,Imported from OpenStreetMap.
Candy's Lingerie,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849165,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Leather Goods & Accessories,,leather,preston,,,,https://www.openstreetmap.org/node/5640849166,2026-07-15,pending_review,Imported from OpenStreetMap.
Sofina Clearance Centre,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849167,2026-07-15,pending_review,Imported from OpenStreetMap.
Lay Fashions,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849168,2026-07-15,pending_review,Imported from OpenStreetMap.
Lucky Draw Lotto,,lottery,preston,,,,https://www.openstreetmap.org/node/5640849169,2026-07-15,pending_review,Imported from OpenStreetMap.
Ink Spot,,stationery,preston,,,,https://www.openstreetmap.org/node/5640849170,2026-07-15,pending_review,Imported from OpenStreetMap.
JSP UGG,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849171,2026-07-15,pending_review,Imported from OpenStreetMap.
SK Childrenswear,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849172,2026-07-15,pending_review,Imported from OpenStreetMap.
Sunrisia Phone Accessories & Repairs,,mobile-phone,preston,,,,https://www.openstreetmap.org/node/5640849173,2026-07-15,pending_review,Imported from OpenStreetMap.
Bella Watches and Gifts,,variety-store,preston,,,,https://www.openstreetmap.org/node/5640849174,2026-07-15,pending_review,Imported from OpenStreetMap.
Centreway Electrical,"The Centreway, Preston VIC 3072",electronics,preston,,,,https://www.openstreetmap.org/node/5640849175,2026-07-15,pending_review,Imported from OpenStreetMap.
The Little Bargain Shop,,variety-store,preston,,,,https://www.openstreetmap.org/node/5640849176,2026-07-15,pending_review,Imported from OpenStreetMap.
Hidden Beauty Cosmetics,"Earle Street, Preston VIC 3072",cosmetics,preston,,,,https://www.openstreetmap.org/node/5640849177,2026-07-15,pending_review,Imported from OpenStreetMap.
Spot On Watch and Shoe Repair,"Earle Street, Preston VIC 3072",shoemaker,preston,,,,https://www.openstreetmap.org/node/5640849178,2026-07-15,pending_review,Imported from OpenStreetMap.
Indian Tree,"Earle Street, Preston VIC 3072",variety-store,preston,,,,https://www.openstreetmap.org/node/5640849179,2026-07-15,pending_review,Imported from OpenStreetMap.
Touch Down,,variety-store,preston,,,,https://www.openstreetmap.org/node/5640849180,2026-07-15,pending_review,Imported from OpenStreetMap.
Cane Scent-sation,,variety-store,preston,,,,https://www.openstreetmap.org/node/5640849181,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Kitchen and Gifts,,houseware,preston,,,,https://www.openstreetmap.org/node/5640849182,2026-07-15,pending_review,Imported from OpenStreetMap.
Florence Footwear,,shoes,preston,,,,https://www.openstreetmap.org/node/5640849183,2026-07-15,pending_review,Imported from OpenStreetMap.
Rose Fashions,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849184,2026-07-15,pending_review,Imported from OpenStreetMap.
Afghan Bazaar,,clothes,preston,,,,https://www.openstreetmap.org/node/5640849185,2026-07-15,pending_review,Imported from OpenStreetMap.
Picture Perfect,,variety-store,preston,,,,https://www.openstreetmap.org/node/5640849186,2026-07-15,pending_review,Imported from OpenStreetMap.
Ruthven Pizza,"14 Carson Street, Reservoir VIC 3073",fast-food,reservoir,,+61 3 9462 1777,,https://www.openstreetmap.org/node/5655109640,2026-07-15,pending_review,Imported from OpenStreetMap.
Win Win Chinese Restaurant,"90 McFadzean Avenue, Reservoir VIC 3073",restaurant,reservoir,,+61 3 9460 3231,,https://www.openstreetmap.org/node/5655269504,2026-07-15,pending_review,Imported from OpenStreetMap.
Fruit and Vegetables,"92 McFadzean Avenue, Reservoir VIC 3073",greengrocer,reservoir,,,,https://www.openstreetmap.org/node/5655269505,2026-07-15,pending_review,Imported from OpenStreetMap.
McFadzean Super Lotto,"94 McFadzean Avenue, Reservoir VIC 3073",lottery,reservoir,,+61 3 9469 3839,,https://www.openstreetmap.org/node/5655269506,2026-07-15,pending_review,Imported from OpenStreetMap.
Santosh Hair House of Beauty,"95 Hughes Parade, Reservoir VIC 3073",hairdresser,reservoir,,+61 3 9460 4668,,https://www.openstreetmap.org/node/5655269508,2026-07-15,pending_review,Imported from OpenStreetMap.
Seven Days Food Store,"91 Hughes Parade, Reservoir VIC 3073",supermarket,reservoir,,,,https://www.openstreetmap.org/node/5655269509,2026-07-15,pending_review,Imported from OpenStreetMap.
Seven Day Convenience Store,,convenience,darebin,,,,https://www.openstreetmap.org/node/5665132883,2026-07-15,pending_review,Imported from OpenStreetMap.
Tropical Chicken,"88B Strathmerton Street, Reservoir VIC 3073",fast-food,reservoir,,,,https://www.openstreetmap.org/node/5665132889,2026-07-15,pending_review,Imported from OpenStreetMap.
Iris Bridal,"88 Strathmerton Street, Reservoir VIC 3073",clothes,reservoir,,,,https://www.openstreetmap.org/node/5665132896,2026-07-15,pending_review,Imported from OpenStreetMap.
Bella Nina Pizza and Pasta,"168 Boldrewood Parade, Reservoir VIC 3073",restaurant,reservoir,,+61 3 9462 6337,https://bellaninapizzapasta.com.au/,https://www.openstreetmap.org/node/5665150159,2026-07-15,pending_review,Imported from OpenStreetMap.
Banff Street Fish and Chips,"61 Banff Street, Reservoir VIC 3073",fast-food,reservoir,,,,https://www.openstreetmap.org/node/5665163260,2026-07-15,pending_review,Imported from OpenStreetMap.
Keon Park Distribution,"57 Banff Street, Reservoir VIC 3073",company,reservoir,,,,https://www.openstreetmap.org/node/5665163264,2026-07-15,pending_review,Imported from OpenStreetMap.
Tre Bambinis Italian Restaurant,,restaurant,darebin,,+61 3 9469 3330,https://trebambinis.com.au/,https://www.openstreetmap.org/node/5665163265,2026-07-15,pending_review,Imported from OpenStreetMap.
Gertz Meat Supply,"36 Gertz Avenue, Reservoir VIC 3073",butcher,reservoir,,+61 3 9469 3644,,https://www.openstreetmap.org/node/5665199283,2026-07-15,pending_review,Imported from OpenStreetMap.
Manila Bread Bakery and Cafe,"40 Gertz Avenue, Reservoir VIC 3073",bakery,reservoir,,+61 3 9460 5262,,https://www.openstreetmap.org/node/5665199285,2026-07-15,pending_review,Imported from OpenStreetMap.
Super M Pressing Service,"44 Gertz Avenue, Reservoir VIC 3073",dry-cleaning,reservoir,,,,https://www.openstreetmap.org/node/5665199287,2026-07-15,pending_review,Imported from OpenStreetMap.
Dee'z Delicacy,"48 Gertz Avenue, Reservoir VIC 3073",fast-food,reservoir,,+61 426 840 137,https://deezdelicacy.com.au,https://www.openstreetmap.org/node/5665199289,2026-07-15,pending_review,Imported from OpenStreetMap.
Cultural Catering,"50 Gertz Avenue, Reservoir VIC 3073",caterer,reservoir,,,,https://www.openstreetmap.org/node/5665199290,2026-07-15,pending_review,Imported from OpenStreetMap.
Avanti,"54 Gertz Avenue, Reservoir VIC 3073",caterer,reservoir,,,,https://www.openstreetmap.org/node/5665199292,2026-07-15,pending_review,Imported from OpenStreetMap.
K9 Design Studio,"56 Gertz Avenue, Reservoir VIC 3073",pet-grooming,reservoir,,+61 3 9462 0101,,https://www.openstreetmap.org/node/5665199293,2026-07-15,pending_review,Imported from OpenStreetMap.
The Talk Shop,"60 Gertz Avenue, Reservoir VIC 3073",clinic,reservoir,,,https://thetalkshop.com.au/,https://www.openstreetmap.org/node/5665199295,2026-07-15,pending_review,Imported from OpenStreetMap.
Gertz Avenue Pharmacy,"62 Gertz Avenue, Reservoir VIC 3073",pharmacy,reservoir,,+61 3 9469 5292,,https://www.openstreetmap.org/node/5665199296,2026-07-15,pending_review,Imported from OpenStreetMap.
Gong De Lin,"469 High Street, Preston VIC 3072",restaurant,preston,,+61 3 9478 8885,https://www.gongdelin.com.au/,https://www.openstreetmap.org/node/5674121266,2026-07-15,pending_review,Imported from OpenStreetMap.
La Panella,"465-467 High Street, Preston VIC 3072",bakery,preston,,+61 3 9478 4443,,https://www.openstreetmap.org/node/5674121267,2026-07-15,pending_review,Imported from OpenStreetMap.
Hot Bargains,"463 High Street, Preston VIC 3072",variety-store,preston,,+61 3 9470 4221,,https://www.openstreetmap.org/node/5674121268,2026-07-15,pending_review,Imported from OpenStreetMap.
Spectacles Galore,"453 High Street, Preston VIC 3072",optician,preston,,+61 3 9470 5212,,https://www.openstreetmap.org/node/5674121273,2026-07-15,pending_review,Imported from OpenStreetMap.
Nan Yang Food Stall,"451 High Street, Preston VIC 3072",restaurant,preston,,,,https://www.openstreetmap.org/node/5674121274,2026-07-15,pending_review,Imported from OpenStreetMap.
Hi Hot Pot,"449 High Street, Preston VIC 3072",restaurant,preston,,,,https://www.openstreetmap.org/node/5674121275,2026-07-15,pending_review,Imported from OpenStreetMap.
Pho Hung,"447 High Street, Preston VIC 3072",restaurant,preston,,+61 3 9470 1588,,https://www.openstreetmap.org/node/5674121276,2026-07-15,pending_review,Imported from OpenStreetMap.
Quoc Te United Asian Food Stores,"445 High Street, Preston VIC 3072",supermarket,preston,,+61 3 9470 1588,,https://www.openstreetmap.org/node/5674121277,2026-07-15,pending_review,Imported from OpenStreetMap.
Hung Sanh Seafood Barbeque Restaurant,"443 High Street, Preston VIC 3072",restaurant,preston,,+61 3 9471 3853,,https://www.openstreetmap.org/node/5674121278,2026-07-15,pending_review,Imported from OpenStreetMap.
Dong Thinh International Food Store,"441 High Street, Preston VIC 3072",supermarket,preston,,,,https://www.openstreetmap.org/node/5674121279,2026-07-15,pending_review,Imported from OpenStreetMap.
Big 8 Asian Foods,"439 High Street, Preston VIC 3072",supermarket,preston,,,,https://www.openstreetmap.org/node/5674121280,2026-07-15,pending_review,Imported from OpenStreetMap.
C-Culture Chinese Restaurant,"437 High Street, Preston VIC 3072",restaurant,preston,,+61 3 9471 3633,,https://www.openstreetmap.org/node/5674121281,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Discount Pharmacy,"431 High Street, Preston VIC 3072",pharmacy,preston,,+61 3 9470 4167,,https://www.openstreetmap.org/node/5674121283,2026-07-15,pending_review,Imported from OpenStreetMap.
Breadzone,"429 High Street, Preston VIC 3072",bakery,preston,,,,https://www.openstreetmap.org/node/5674121284,2026-07-15,pending_review,Imported from OpenStreetMap.
Breadtop,"427 High Street, Preston VIC 3072",bakery,preston,,,,https://www.openstreetmap.org/node/5674121285,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Halal Meats,"425 High Street, Preston VIC 3072",butcher,preston,,+61 3 9471 8281,,https://www.openstreetmap.org/node/5674121286,2026-07-15,pending_review,Imported from OpenStreetMap.
Teaser,"423 High Street, Preston VIC 3072",cafe,preston,,+61 3 9478 9707,,https://www.openstreetmap.org/node/5674121287,2026-07-15,pending_review,Imported from OpenStreetMap.
888 Supermarket,"415 High Street, Preston VIC 3072",supermarket,preston,,,,https://www.openstreetmap.org/node/5674121288,2026-07-15,pending_review,Imported from OpenStreetMap.
Phuong Nam Restaurant,"411 High Street, Preston VIC 3072",restaurant,preston,,+61 3 9478 9988,,https://www.openstreetmap.org/node/5674121289,2026-07-15,pending_review,Imported from OpenStreetMap.
Medipharmacy Discount Chemist,"407 High Street, Preston VIC 3072",pharmacy,preston,,+61 3 9471 2056,,https://www.openstreetmap.org/node/5674121290,2026-07-15,pending_review,Imported from OpenStreetMap.
Town Hall Lotto,"403 High Street, Preston VIC 3072",lottery,preston,,+61 3 9478 3219,,https://www.openstreetmap.org/node/5674121293,2026-07-15,pending_review,Imported from OpenStreetMap.
L'Amour's Nails,"401 High Street, Preston VIC 3072",beauty,preston,,,,https://www.openstreetmap.org/node/5674121294,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Hair Shop,"399 High Street, Preston VIC 3072",hairdresser,preston,,,,https://www.openstreetmap.org/node/5674121295,2026-07-15,pending_review,Imported from OpenStreetMap.
Tina's Hot Bread,"397 High Street, Preston VIC 3072",bakery,preston,,,,https://www.openstreetmap.org/node/5674121296,2026-07-15,pending_review,Imported from OpenStreetMap.
Ta Dah Juice Bar,,fast-food,darebin,,,,https://www.openstreetmap.org/node/5674121297,2026-07-15,pending_review,Imported from OpenStreetMap.
Doggywood,"35 Massey Avenue, Reservoir VIC 3073",pet-grooming,reservoir,,+61 3 9460 9449,,https://www.openstreetmap.org/node/5689096307,2026-07-15,pending_review,Imported from OpenStreetMap.
Red Rooster,,fast-food,darebin,,,,https://www.openstreetmap.org/node/5703798598,2026-07-15,pending_review,Imported from OpenStreetMap.
Sharetea,,beverages,darebin,,,,https://www.openstreetmap.org/node/5710334327,2026-07-15,pending_review,Imported from OpenStreetMap.
Nuts about tella,,fast-food,darebin,,,,https://www.openstreetmap.org/node/5710334373,2026-07-15,pending_review,Imported from OpenStreetMap.
Thanh Thanh,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5710334374,2026-07-15,pending_review,Imported from OpenStreetMap.
Bar 303,303 High Street,bar,darebin,,,,https://www.openstreetmap.org/node/5794839053,2026-07-15,pending_review,Imported from OpenStreetMap.
Sijori Malay Eatery,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806426443,2026-07-15,pending_review,Imported from OpenStreetMap.
Korean Eatery,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806426445,2026-07-15,pending_review,Imported from OpenStreetMap.
Lan Chow,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806426447,2026-07-15,pending_review,Imported from OpenStreetMap.
Mei's Hotpot Dips,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806426452,2026-07-15,pending_review,Imported from OpenStreetMap.
Jessie Hair Nails,,beauty,darebin,,,,https://www.openstreetmap.org/node/5806427454,2026-07-15,pending_review,Imported from OpenStreetMap.
Healthy Fusion,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806427460,2026-07-15,pending_review,Imported from OpenStreetMap.
Holiday XP,,travel-agency,darebin,,,,https://www.openstreetmap.org/node/5806427470,2026-07-15,pending_review,Imported from OpenStreetMap.
Giorgio's Charcoal Chicken,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806427476,2026-07-15,pending_review,Imported from OpenStreetMap.
Fat boy's Philly's,,restaurant,darebin,,,,https://www.openstreetmap.org/node/5806427477,2026-07-15,pending_review,Imported from OpenStreetMap.
Tea More,,beverages,darebin,,,,https://www.openstreetmap.org/node/5806427479,2026-07-15,pending_review,Imported from OpenStreetMap.
Yokoso Izakaya,"384 High Street, VIC 3070",restaurant,darebin,,,https://www.yokoso-izakaya.com/,https://www.openstreetmap.org/node/5806706862,2026-07-15,pending_review,Imported from OpenStreetMap.
ASV Bakehouse,392 High Street,cafe,darebin,,+61 430 050 488,,https://www.openstreetmap.org/node/5806706863,2026-07-15,pending_review,Imported from OpenStreetMap.
Hair By Epique,"405 High Street, VIC 3070",hairdresser,darebin,,,,https://www.openstreetmap.org/node/5806706865,2026-07-15,pending_review,Imported from OpenStreetMap.
The Hair Establishment,376 High Street,hairdresser,darebin,,+61 3 9193 2585,,https://www.openstreetmap.org/node/5806706869,2026-07-15,pending_review,Imported from OpenStreetMap.
Dan's Deli,"382 High Street, VIC 3070",cafe,darebin,,,https://dansdeli.au/,https://www.openstreetmap.org/node/5806706870,2026-07-15,pending_review,Imported from OpenStreetMap.
